,Day 1,Day 5,Day 10,Day 15,Day 20,Day 25,Split (1/10/20),S&P 500
2021-04-01,108575.17641818046,109035.69430482388,109235.24554505348,109222.36585395336,109031.0622279787,109807.47043062688,108947.16139707087,108921.98548634768
2021-04-05,108556.64152514457,109235.2738738203,109615.06330170631,109622.91354911326,109430.44458271503,110188.17295290472,109200.7164698553,110485.33768145165
2021-04-06,108429.07629954338,109782.89592505932,109800.39336457252,109803.73089759349,109603.12621571064,110359.74774576665,109277.53195994218,110420.09464316026
2021-04-07,108355.56136309623,109147.72875358105,108906.21010651588,108928.48413627147,108755.949648633,109501.38379503728,108672.5737060817,110547.89622210558
2021-04-08,108415.69093310356,108977.38162375927,109051.95865693092,109068.56450812817,108899.91093708515,109646.36133791448,108789.18684237321,111072.6313428123
2021-04-09,108666.10839259147,108765.93201209545,108909.16796555519,108933.97876899241,108791.7395541811,109546.92790247442,108789.00530410925,111880.14240772682
2021-04-12,108517.03316103935,108416.06646491527,108698.46289424897,108899.93836371899,108763.18125416279,109513.3442862177,108659.55910315037,111920.94145597937
2021-04-13,108193.19894968986,108458.50703956127,108970.0942533493,109207.97479026316,109045.87903477192,109798.83058573247,108736.39074593702,112252.64081917756
2021-04-14,109657.79445635795,109832.49071647167,110216.50040798186,110211.56964271067,110069.72974659443,110853.29780413152,109981.34153697809,111869.28924071067
2021-04-15,110067.41439806938,109751.7325949812,110944.99503307343,110931.2133729601,111003.30960728168,111784.23287416936,110671.90634614149,113071.03163029275
2021-04-16,110287.51261698722,110239.44955970287,111361.82965450287,111597.04489304066,111908.07433201313,112693.74906183721,111185.80553450108,113448.9433356593
2021-04-19,108759.02374827384,109183.6494307661,110555.69254283905,110762.83315063953,110686.90461613178,111455.80366159917,110000.5403024149,112891.5512568942
2021-04-20,107931.45796572685,107999.71557761669,110719.26070766449,109605.95687653065,110661.74240441323,111581.13680483343,109770.82035926818,112065.01835558485
2021-04-21,109730.50820338249,110115.15310050487,112295.82302074433,112151.51387955189,112672.63618226052,113454.30380274297,111566.32246879577,113125.41264183982
2021-04-22,107715.04649340629,108946.12193824291,111349.02312450409,110736.12505890371,110617.61043114663,112991.0052893305,109893.89334968566,112092.21772108655
2021-04-23,108842.9053000164,110153.26566459179,111976.84947566985,111515.56582809925,111531.07300515175,113953.40202166082,110783.60926027934,113307.56865314767
2021-04-26,110377.4848173809,111439.94181586742,112790.13476924897,112708.66381622791,112127.95445580484,114524.5823163748,111765.19134747823,113544.10567600257
2021-04-27,110508.72325312614,111670.0548606062,113120.1701543808,113282.10758759022,112659.04499955178,115154.74994752409,112095.97946901957,113519.66168596374
2021-04-28,111721.7180117321,112731.48486854076,112954.7014005661,113597.2910668993,113224.01615281106,115535.5272874594,112633.47852170309,113487.03130708988
2021-04-29,111141.88144099235,113106.755467906,113055.5705450058,113671.1264360094,112271.32138199807,116256.93390367033,112156.25778933207,114210.25091813364
2021-04-30,109686.84452425956,110677.77885581493,110725.49893932343,111224.633447423,111366.00407357217,113921.7186193228,110592.78251238505,113459.82308186
2021-05-03,110975.96438521147,111247.12219764233,111490.39477901459,111940.37638641836,111944.7110628605,115300.97844598295,111470.35674236219,113704.51105463723
2021-05-04,110931.5887748599,109799.75258018017,110676.49988536835,111105.66819168569,111415.7439207554,116011.3397760153,111007.94419366121,113003.05979572302
2021-05-05,111876.53626078367,110608.65620799543,111093.72380046845,111944.28196503162,111860.41813416482,116624.56189057829,111610.22606513898,113038.37467223436
2021-05-06,112729.1372358203,111413.76638122083,112071.12828426361,112764.45087982656,112725.44332451822,118329.51238534453,112508.56961486737,113941.08351640483
2021-05-07,115218.41283911467,113961.75582023145,113969.24360637665,114762.12745834827,114291.4499716282,120121.7488107443,114493.03547237317,114770.34521399256
2021-05-10,114652.41466253996,112558.7931842375,112856.04222361564,113756.83407761098,113399.22547287942,120333.67525575163,113635.89411967834,113633.81928351732
2021-05-11,114172.48626822233,111483.43628783704,111767.77036540031,112858.85305191517,112539.30766243934,119321.4914693594,112826.52143202066,112619.69935752796
2021-05-12,111661.44052332638,110189.3592414427,110488.88360087395,111038.32850052357,110486.72536034584,116288.13702294829,110879.01649484872,110227.08546483626
2021-05-13,112672.10723417997,110087.17924304487,112067.8843676281,111602.2455880785,111337.79445405008,118284.5016107321,112025.92868528604,111551.15412135064
2021-05-14,115908.07328528166,113386.44706721784,114328.46555583,114919.6161286974,114030.73144669534,120654.19361588957,114755.75676260232,113264.0585280731
2021-05-17,117225.39966696501,114493.59572406294,115310.56971995354,115923.98600752832,114661.62982697488,121098.14509294035,115732.5330712978,112975.86928994949
2021-05-18,116234.94017714262,113643.32005496504,114084.69144312858,114644.20351584436,113953.49319977761,119456.38505265715,114757.7082733496,112002.5041135718
2021-05-19,115260.25597685575,112178.18912120344,112581.4587275219,113378.55527289392,112730.98945946695,118272.34006021025,113524.23472128152,111708.8484231633
2021-05-20,115370.39837759733,112257.52843947888,112269.94613520622,113605.3737924862,113298.9867514992,118570.58966920378,113646.44375476758,112910.60853220175
2021-05-21,115792.59182661772,112409.81915088178,113451.05454890251,114009.63585265161,114596.72373765947,118941.67608163359,114613.45670439322,112818.16612840864
2021-05-24,115713.8017475009,113190.11051936628,114097.22987238884,114755.5096834469,115252.68809885027,119774.73693940642,115021.23990624666,113968.28288190655
2021-05-25,113748.61760157347,111386.69196410658,112176.22160212517,112989.98302443506,113545.65163988115,117497.88970920088,113156.83028119325,113715.3996605661
2021-05-26,115008.02539366484,113106.26286502363,112906.85300318718,113670.39196761133,114965.70894807817,118516.20248481276,114293.52911497671,113941.08351640483
2021-05-27,115249.02929705381,113681.47015281202,113285.60766474724,113843.49681838037,115247.1689414406,118779.4207322264,114593.93530108054,114000.90440105226
2021-05-28,115650.55206602812,113993.49583144666,113494.1834665966,114508.58428366663,115367.88509744646,119189.11550208571,114837.54021002371,114204.81104503329
2021-06-01,118057.57386100531,118055.13209624769,115138.22791544914,116933.76308043482,118202.72314828874,122563.65507480147,117132.84164158105,114104.20883158967
2021-06-02,117517.1000984931,118131.8995847273,114603.3572870922,115995.65118391992,117578.93241876604,123207.59791156295,116566.4632681171,114283.65376607554
2021-06-03,118004.32658088446,117958.91059489729,114461.0474421215,116271.95077498438,117221.63577646257,123260.85272761824,116562.33659982284,113859.48541989972
2021-06-04,118173.53764236212,117982.23924918653,113968.49340312004,116342.53895552637,116767.5841102028,123342.62279006484,116303.20505189498,114900.83129057534
2021-06-07,117981.50622260809,118045.20799453736,114284.59747187614,116543.48857863428,117063.41846841814,123114.40368052962,116443.17405430078,114789.38476984375
2021-06-08,118406.89303863287,117977.50753982544,114220.96641795158,117064.83773978235,117180.08877176286,123067.26021167281,116602.64940944909,114813.84647933894
2021-06-09,117266.82167518378,117482.48762329102,113442.07892863273,116255.33399947167,116396.68855852129,122377.25705405715,115701.86305411259,114642.57021423176
2021-06-10,116327.43037307501,117094.34680374146,112750.01050035478,115732.42295248987,115851.46770090105,121940.31385013106,114976.30285811028,115175.43856540446
2021-06-11,116673.47533881903,116683.41757400513,112473.34496538164,115281.2865999508,116463.7089881325,122221.40452357772,115203.50976411106,115365.77210581918
2021-06-14,114951.62384879828,115609.30718811035,111513.90512887956,113724.12084372522,114956.07518571855,120702.63069507125,113807.2013877988,115624.07748080364
2021-06-15,116108.91109168768,116227.88282974243,111343.89120904924,113818.749147048,116021.29034227373,121212.57836028578,114491.36421433689,115412.01102717206
2021-06-16,114370.48955810309,115104.41405685425,110456.05003206254,112881.97400247098,114488.65451044084,119383.26295062545,113105.06470020216,114767.6164177142
2021-06-17,110110.9245251441,111411.93051727295,107743.73281137468,109760.6393524313,111165.05784791948,115386.47062179091,109673.23839481275,114729.55502546817
2021-06-18,107565.38028037787,109191.60941513062,105899.14040414811,108008.05304872037,108980.3862208748,112456.51671096327,107481.6356351336,113181.79595195477
2021-06-21,111383.2357071662,112298.81306274414,108702.20132104875,110800.47548066617,112312.81037541392,116149.07658072951,110799.41580120963,114802.12505896151
2021-06-22,111017.08259284735,112029.09879882813,108861.0211414528,110971.94136201382,112643.30867405894,115863.491991725,110840.47080278637,115415.85614920067
2021-06-23,110955.53338134527,111534.03892715454,108739.48096696855,111005.81920205594,112889.24940701487,115965.56641932967,110861.42125177624,115276.76727655853
2021-06-24,111818.06517875433,111998.84486587525,109663.13241426469,112204.18893395901,114258.48831768992,116406.39041301253,111913.22863690299,115958.70055430004
2021-06-25,112886.90376937628,113294.73403366089,111880.36969606401,114187.58662377835,115694.49342175486,117373.03583109143,113487.25562906505,116370.60703667963
2021-06-28,110567.52807128668,111693.1977482605,111427.68680994035,113772.60583650113,115532.83279057505,116574.75548135999,112509.34922393404,116605.18605960754
2021-06-29,109984.35811126471,111068.6996708679,110974.36068956376,113452.1865535879,115500.24392148019,116382.51468240979,112152.98757410288,116667.93951428136
2021-06-30,111946.77308166266,112368.82096298218,111805.39310876846,114417.52884446621,116391.92636891367,117667.555682776,113381.36418644826,116766.13188166096
2021-07-01,113410.61069660426,113324.18020065308,112604.44213335039,115069.4351802969,117308.86848279001,118791.66427957776,114441.30710424822,117412.59966751211
2021-07-02,113323.09768848658,113311.28063781738,112694.33946077348,115024.16103326321,117264.93816586497,118644.28506433728,114427.45843837502,118310.06355260217
2021-07-06,111548.69950275662,111921.17405949117,111818.29707567216,113724.40470468045,115736.1764051533,116792.75263941052,113034.39099452736,118094.56838416633
2021-07-07,111239.37099819424,111632.43771420003,111954.73504297258,114095.09394608975,115356.9764215565,116906.01566660168,112850.36082090776,118511.92359937444
2021-07-08,110069.31961422205,110663.50303135396,111067.78114740373,113104.64908753872,114321.85375233652,115928.01737177136,111819.6515046541,117546.2841059666
2021-07-09,112238.8409593606,113122.67767391683,113283.70456163408,115499.37722741604,116415.70493908884,118047.59485208752,113979.41682002785,118801.0696881411
2021-07-12,112628.27177791836,113643.82595119954,113341.62390834809,115708.23778687954,116836.02096577646,118548.4789539552,114268.63888401429,119226.61129218426
2021-07-13,111432.30791836024,112626.86293659688,112239.98597080231,114223.67767488003,115777.15040608408,117446.47125971082,113149.8147650822,118820.17126208954
2021-07-14,110026.88358288052,110614.83537350179,110879.90902263642,113331.68710862637,114054.18577214243,116015.4368129945,111653.65945921978,118997.46328262852
2021-07-15,108939.99578838587,109235.89027271749,109905.72470218659,112109.14705319406,112356.04632969858,114929.15496027234,110400.58894009034,118591.04097199014
2021-07-16,106368.43568401576,106509.99284801961,107922.0583298874,109904.67840619088,109723.5828592396,112952.76525461438,108004.69229104758,117660.84925101629
2021-07-19,104125.4442003274,103972.23160610677,105514.65697986603,107702.73578686715,107688.47920056345,110390.67327463391,105776.1934602523,115923.23506240969
2021-07-20,106174.29194813014,105984.05014286519,107332.03115779877,108935.55325741769,108616.07988132,111686.01129114392,107374.13432908297,117584.46067467894
2021-07-21,107762.71819668055,108023.74632702352,108458.1243050766,110990.9832081318,109937.7029243803,112990.8352657533,108719.51514204581,118536.45618669501
2021-07-22,107155.46915607693,107331.27789364339,107612.22174961091,110432.80005688668,108742.0481411314,112410.12858164075,107836.57968227308,118784.7057701992
2021-07-23,107691.02492695095,107618.72369823934,108006.86605960847,110843.97701306344,109448.54103816509,112922.64089548352,108382.14400824149,120006.76351648991
2021-07-26,108108.52292423487,108738.7900091219,108794.82748538972,111459.48674817086,110059.7636677122,113025.88493023162,108987.7046924456,120301.34947835693
2021-07-27,108012.05360203028,108454.43054829122,109004.55562145234,111094.27801938058,109564.94704593181,112271.85630092864,108860.51875647147,119753.0652001572
2021-07-28,108898.23133640528,109337.12922726155,109744.10051471711,111898.88972516061,109760.43567241191,112566.7179723764,109467.58917451143,119703.97344633148
2021-07-29,109736.79188900233,110323.1871324587,110676.93754703522,112659.13579602243,109543.1485782957,112698.83442745452,109985.62600477775,120200.42831469898
2021-07-30,108782.01445942164,109043.38069782735,110018.87914592744,111213.78999753,108526.53124392986,112054.63130245452,109109.1416164263,119616.68740433709
2021-08-02,108329.75518939258,108488.0087629366,109785.31086284638,111731.37361950875,107498.77709735393,111478.62691555267,108537.94771653098,119365.72674401091
2021-08-03,110351.48190638782,110373.72846279622,111749.80191547394,113698.47346920968,108431.30828059673,112769.45427761321,110177.53070081951,120336.82382997543
2021-08-04,109187.27888056997,108670.62570438863,110257.6795533371,112587.52890439035,107117.7701622343,111926.50429592376,108854.24286538047,119744.87881132217
2021-08-05,109222.41260668995,109743.1196083498,110925.71719486239,114090.84577984811,108270.71782268047,112077.02919445281,109472.94920807761,120503.2095251292
2021-08-06,110618.29158732656,111274.51435894491,111832.3630173874,115103.46643490792,108985.25833667278,112960.0592123056,110478.63764712891,120702.34077562315
2021-08-09,111391.54516360523,111622.972151227,112148.34735996247,115119.43977017404,108369.73249019145,113119.33112774139,110636.54167125306,120604.14840824352
2021-08-10,113109.5908293462,114457.47683948994,112945.26768215658,116187.57837719918,109320.76989711284,114801.04028759246,111791.87613620522,120754.17018545538
2021-08-11,114736.570941422,116265.21219295979,114779.67409428122,117262.55695385934,110231.84709132671,116085.88694820648,113249.36404234332,121054.22259960728
2021-08-12,115252.22930667164,116924.21409840108,115356.31651791098,117822.03437466623,110684.3445850706,116637.32747326141,113764.29680321775,121417.02846843297
2021-08-13,115414.52283046009,116054.6866459322,114712.3659392214,117435.54113049508,110326.31950915813,116628.65075359588,113484.40275961322,121637.98122942551
2021-08-16,114499.71539447071,114169.80777210713,113598.46512325766,116054.25605436803,109574.92956508159,115976.56947002654,112557.70336093666,121924.38966218565
2021-08-17,112567.61719081165,112152.73908657552,111731.60915287497,113588.06616827489,108805.81458438396,114439.36673031097,111035.0136426902,121125.1624431161
2021-08-18,112454.58623454334,111622.1025356722,111001.86757572653,113325.00418707372,107812.04513896465,114262.05044994598,110422.83298307819,119799.43701743276
2021-08-19,110896.35992762806,109023.40028805257,108942.831770978,111183.77475973607,106546.90948260784,112903.20357570892,108795.36706040463,119984.92428653495
2021-08-20,112442.96150538685,110549.1893047762,110288.87764652731,112972.60739370824,107400.5217047453,114125.50769481903,110044.12028555316,120939.67517401392
2021-08-23,113227.82864329578,112940.54511684895,111848.56291874411,114698.89630362035,108275.2440272093,115285.09304867034,111117.21186308307,122003.49817507318
2021-08-24,113971.45202204945,114823.18084377766,112855.8708258486,116023.47748800756,109014.09547336103,116499.77940426116,111947.13944041969,122197.16297328225
2021-08-25,113828.03261325123,115283.19041676045,112749.92750271322,115978.94529005529,109310.34988315107,116327.99975306756,111962.76999970518,122453.60780534965
2021-08-26,112517.12063548328,113432.94792217732,111455.87079914572,114285.11522528173,108105.95808131696,115193.87298304803,110692.98317198199,121730.7248639766
2021-08-27,113858.80578181507,115743.60130733969,113365.32710178854,116083.3566078806,109633.7957850218,116858.46415812738,112285.97622287514,122819.11589126918
2021-08-30,113209.54066035511,114377.89216274739,112800.23483952048,115569.27296682836,108891.76209552289,115879.90227420098,111633.84586513283,123359.21378063384
2021-08-31,112730.33657214405,114162.49756474019,112647.37430675986,115289.63768431188,108488.33399493695,115661.47530085809,111288.68162461363,123176.45530780999
2021-09-01,111810.904121182,112457.30931133748,111908.08095844748,114457.56377264501,108078.6751662016,114880.66841037042,110599.22008194368,123241.93755876213
2021-09-02,113419.67521836523,113674.73873371602,113203.18389614584,115260.50797316075,108546.33224399091,116056.27092463739,111723.06378616732,123621.08076634521
2021-09-03,113032.60819794897,112874.70779079915,112292.89128025534,114443.8740524912,107882.01169116498,115322.96993548638,111069.17038978975,123591.0728670116
2021-09-07,112194.83314683202,112204.76119493724,111576.26799686911,113846.42502829076,107472.82442004682,114497.42844302423,110414.64185458265,123149.14962557018
2021-09-08,111805.6631295896,111903.73792528393,110708.33195789816,112496.2994141245,106445.25890071393,113791.65991313226,109653.08466273389,122999.15442754283
2021-09-09,111962.3721063352,112377.08060526135,111665.9561987734,113547.38554617406,106752.58955676557,113838.52342135675,110126.97262062471,122472.69165984172
2021-09-10,111520.76022507911,112644.75223230603,111290.3058633614,113657.70770117284,106568.13424594403,113679.56526477105,109793.0667781282,121507.05216643389
2021-09-13,112923.1177766538,113856.13438677075,112856.12687395098,115021.72055479528,107331.74262912275,115062.46067530877,111036.99575990917,121818.010905971
2021-09-14,111630.98158623937,113412.25246023417,111807.81109521868,114345.03920217992,106256.7705317259,113812.64448649652,109898.52107106132,121160.62793500646
2021-09-15,114649.12761857275,116322.07218240977,114321.5097379494,117023.78108403445,107975.61334712507,116500.83958537347,112315.41690121574,122172.63038596165
2021-09-16,113939.41370370153,115535.65163015606,113635.93360422137,116286.12175271273,107754.96449382306,116198.97132022149,111776.770600582,121978.95672802441
2021-09-17,113164.53569199804,114851.96126055004,113025.76020143511,115877.09903142216,106814.08751971723,115073.72176272637,111001.46113771679,120790.75200309594
2021-09-20,110791.09737374548,112717.27315496685,110665.43932435993,112680.86100861788,104081.47624988081,112519.57658107049,108512.67098266206,118776.66113701499
2021-09-21,110947.46230866674,112722.16181444409,110314.1846093941,112652.69556996584,104286.509185977,112763.3648005224,108516.05203467928,118664.46153938842
2021-09-22,111983.76826646093,114466.14936517956,111882.90607164385,114956.0938491559,104467.61921329024,114888.63700968988,109444.76451713167,119821.99388537
2021-09-23,114298.15027596716,116940.21897291424,113885.77507112507,117758.7696714139,106284.38633555891,117899.38740069635,111489.43722755037,121277.85985823727
2021-09-24,115216.99685265783,116872.75322317364,114500.32420442584,117424.68006608248,106800.20589656355,118412.06573016412,112172.50898454907,121477.62900915991
2021-09-27,117976.76687600378,118896.31941198588,116804.49319742205,120345.69055840731,109127.17174739363,119818.73019379383,114636.14394027315,121130.0973117104
2021-09-28,117306.34277703527,117951.67437338116,115613.68760393145,119458.91918656588,108317.11778468611,119085.86060303455,113745.7160552176,118689.09158371894
2021-09-29,117778.75786187414,118344.95720838787,116003.48317621235,120169.69828889133,108153.2065259886,119763.64028137928,113978.48252135835,118888.86959436975
2021-09-30,116077.25148370031,116038.05515455485,114195.60184190753,118412.64554497958,107106.48045176985,117927.54625290638,112459.77792579256,117435.76785669354
2021-10-01,117768.39132604841,118794.15803121807,116690.25091073992,121581.91138360262,109227.46641368391,121405.7395932079,114562.03621682408,118831.37881823276
2021-10-04,118895.84281072859,119709.90067266705,116909.68234155659,122946.51768014194,109295.77929515364,123371.22463577993,115033.76814914627,117298.92935500825
2021-10-05,118820.87003431562,119060.14946727993,117063.97364137653,123466.14787003757,109282.90987224104,123768.9282738567,115055.91784931107,118519.42778913988
2021-10-06,118313.9050761247,118593.75614910366,116869.50917909625,122605.93334290743,108866.21456737044,123078.7527710796,114683.20960753046,119011.99323683791
2021-10-07,119442.9589987779,119265.03512935879,117845.80671976093,123786.32224175693,110304.62425059798,124500.3401677013,115864.4633230456,120040.94434779466
2021-10-08,119447.68799886946,120354.16089420559,118432.72965143206,124645.25490662814,110940.09471721174,125829.16313713796,116273.50412250443,119821.99388537
2021-10-11,118089.26166830305,119908.11695461514,117768.38209299091,124227.91538903475,111354.27639598372,125364.28404587513,115737.30671909255,118954.54675934179
2021-10-12,117867.59407911543,119338.54106884243,117652.35009531025,124370.28140351536,111595.80951518538,125521.55531662708,115705.25122987035,118661.69730419735
2021-10-13,118042.47401342634,119078.66698246243,117775.31799463276,124495.3358735776,112052.10557765486,125579.10976380116,115956.63252857131,119088.62102583604
2021-10-14,119159.91594038252,120198.72542171719,118615.85065225605,125757.85030076266,113358.47062892439,126740.57710808523,117044.74574052099,121091.77012761906
2021-10-15,118880.20135603193,119681.52907543423,118564.37352136616,125155.49188280346,112888.70503062727,126486.14053124195,116777.75996934179,122013.98809323412
2021-10-18,119553.68831930403,120122.03187923672,119010.21603921894,125503.64896059276,113446.53433818342,127481.94390648609,117336.81289890212,122375.19035125988
2021-10-19,119864.02452955488,120961.7684343362,119574.82433465961,126634.28302049877,114552.957781024,128223.46472328909,117997.26888174616,123319.31842465527
2021-10-20,121027.12392339949,122586.46987133267,120093.75399545673,126732.93370867016,114656.16425055984,128633.16310280569,118592.34738980536,123803.6797640619
2021-10-21,121363.4259482408,121540.46307544949,120696.13907007221,128061.56722688915,114786.45883101944,128350.60568588978,118948.67461644416,124126.59913663722
2021-10-22,122057.66934881452,122293.47281627895,120905.10079721455,127999.38150835277,114753.33886451248,129239.45121163137,119238.70300351386,123997.97360297148
2021-10-25,123475.05027303938,123500.1302602792,121598.89698556904,128236.443287375,115744.47097510818,130546.54834601172,120272.80607790554,124662.94050125506
2021-10-26,123351.15212164167,124009.1672914529,121822.26038125996,128290.30641985181,115982.99227256302,130801.19354864844,120385.46825848822,124775.14895860983
2021-10-27,121759.05696783308,122145.13700847866,120975.17811349872,127018.42248964551,114044.96035689834,128779.74384924659,118926.39847941005,124222.37279822465
2021-10-28,123653.40502844099,124122.56270008328,123573.74471429829,129690.21979570629,117208.34299964432,131490.1811775852,121478.49758079454,125420.99656348865
2021-10-29,123916.56376753096,123598.37678699734,123961.1640677834,129650.86839723827,117703.60358542923,131478.35145041236,121860.44380691454,125675.47453590087
2021-11-01,125283.53799646143,125390.17047291042,125114.27080301289,131439.36461687327,119272.79146308426,133303.07332846412,123223.53342085285,125891.64304367811
2021-11-02,122467.28916757349,123254.1442697549,123441.89792398456,130328.67748689893,117677.62793464187,131772.79820105323,121195.6050087333,126400.65214687162
2021-11-03,124235.07979409937,124688.38178043606,124223.15118936542,130105.47503710033,118163.18148154739,133131.52028128394,122207.1374883374,127172.35219049692
2021-11-04,125289.61535852197,124903.56919651272,124412.53693155292,130733.73549318554,118885.81858176712,133881.54067847022,122862.65695728066,127771.668502993
2021-11-05,125849.90457742456,123729.03320472958,123652.40695718769,130944.63318681958,119164.41287726883,134469.93568274268,122888.90813729369,128214.9827217581
2021-11-08,126866.77161424402,125054.24279278042,124368.19442514423,132421.873768332,121260.19982642654,136701.88262030372,124165.05528860493,128324.43580365
2021-11-09,127112.737245729,124731.72956627133,124622.50356058124,132789.04588747263,121366.90454597,136846.74260946998,124367.3817840934,127900.25859774601
2021-11-10,124621.05405061487,122459.20140903714,123334.22661822563,129949.2049946809,118185.2735416365,133784.75086066016,122046.85140349234,126871.35178543015
2021-11-11,125690.64734475854,123326.66647880795,127341.78662436729,133511.63125276804,121630.41533774856,137995.33992621192,124887.61643562482,126912.39004634347
2021-11-12,125915.07713144067,122631.05536239865,126976.81149047142,133240.51406526807,121159.95336265091,137602.9557594944,124683.94732818769,127870.14438167425
2021-11-15,126765.17704217676,123481.04485862973,126654.56180136923,132859.2427053571,120569.54574698929,137093.95357748755,124663.09486351175,127913.95573750681
2021-11-16,125780.6893274093,121606.62582653287,125852.50144618278,132256.4337139249,120222.96438331131,136307.9801621128,123952.0517189678,128420.21832496562
2021-11-17,125024.8858987594,120987.64536350491,124590.484186585,131059.11114503148,118736.06604499344,134797.88421103248,122783.81204344596,128108.26729587275
2021-11-18,125857.16306512598,122377.98848694089,125155.33295768028,131905.9162874341,118691.70999640945,134511.76131674537,123234.73533973859,128543.35968689012
2021-11-19,123957.11851899866,121728.88674419644,124344.1640228582,131220.25341988803,117872.94056815628,133529.466349094,122058.0743700044,128313.49403935208
2021-11-22,124991.98793618921,122092.57488220456,124390.22084563498,131357.7177896619,118416.50841334346,134958.66577002296,122599.57239838922,127952.26520214177
2021-11-23,126199.61904924158,122128.33454197171,124836.41621058708,131990.37468720676,119485.93388274196,135360.24085470923,123507.32304752355,128121.92899672083
2021-11-24,127825.74993341211,122533.15387695553,126126.6909727407,133359.14289952518,120703.40258219722,135785.36943289527,124885.28116278334,128463.99424188546
2021-11-26,124425.01572816614,117120.93263977292,122452.21337264305,129290.9073915601,117128.77060893062,131651.10772877463,121335.33323657994,125598.84674690274
2021-11-29,126115.61849420313,117947.00848358395,123870.9691595388,131075.18732930423,118893.38022807124,132988.00979023703,122959.98929393773,127139.53575733135
2021-11-30,122228.31733720544,115247.39938610318,120828.5737633062,127263.80109215977,115278.47571280482,128763.58413868674,119445.12227110549,124665.69587671795
2021-12-01,119636.79961213353,112109.73495548489,118080.48380702261,124812.09932328465,113463.77161696437,126385.24940663108,117060.35167870684,123281.0089600203
2021-12-02,121415.94785126927,115007.5304676843,120500.75593894249,127433.39797688725,115318.37678149226,128165.4748132778,119078.36019056801,125169.22080817024
2021-12-03,121621.43145570043,112951.20625274899,119658.46586936241,126607.38273335698,113716.25629046443,127904.3501031948,118332.05120517575,124080.0589845263
2021-12-06,122833.04427537206,114292.59085819009,119987.71624224907,126781.82737733128,114072.77246191981,129045.88401966818,118964.51099318032,125549.59551796982
2021-12-07,126467.15942963841,116975.0664250541,124343.86418956047,131330.76879502536,117979.01378920558,132479.4779069973,122930.01246946816,128146.55904105137
2021-12-08,126403.18174180272,117421.33605548623,123711.39547198538,130755.66766167882,117712.4954157162,132604.7595499111,122609.02420983477,128485.89548993765
2021-12-09,124528.4605046201,115727.86081382516,120880.01577800041,127671.36228944066,115599.17193129542,130455.68860035666,120335.88273797197,127618.41292499674
2021-12-10,125955.94538316014,116672.07945605996,122901.1723495031,130326.51505376103,117818.97036746028,131888.530065353,122225.36270004117,128819.74776708272
2021-12-13,124653.36054047826,115511.75084850076,120164.03818755395,127182.82438660863,114904.30452826503,130660.67746144065,119907.23441876574,127678.63249741207
2021-12-14,123736.8980122495,114924.7560155082,119170.43660598046,126191.28658486607,113835.71428778651,130226.36861592063,118914.34963533882,126800.18158898871
2021-12-15,124976.09324464086,116521.72898647073,120827.98228602654,127788.09641022923,115761.5759506512,132312.0661905361,120521.8838271062,128781.45602190407
2021-12-16,126001.1054593015,116404.4180323768,121355.06117587333,128286.65105958226,114303.83273127559,132589.61937886008,120553.33312215014,127645.7717656056
2021-12-17,125038.71410950902,115658.09715720895,120028.49930053002,126927.24404282811,113232.05201437953,131482.04449635276,119433.08847480618,126287.25648594121
2021-12-20,123578.62709626439,114925.74925681832,118888.95455699212,125588.2876505399,110688.40784852032,130105.92225628623,117718.66316725894,124944.39634596459
2021-12-21,128235.23691376927,117566.76849242928,122624.58261161095,129577.41918702367,114518.61943261151,135399.8521860195,121792.81298599724,127163.27096911606
2021-12-22,129750.5034733701,119328.71108409646,124797.76525264031,131695.27092499973,115826.24505059246,137105.49871617087,123458.17125886762,128434.74827917501
2021-12-23,130852.37144288304,119732.50395557168,125596.47035174615,132724.01515717746,116817.38819710737,137930.0290773464,124422.07666391217,129233.88690096278
2021-12-27,133407.86932191136,121601.99341651681,128694.58527808434,136049.53067918064,118476.79905144696,140255.99059762247,126859.75121714755,131062.8094481559
2021-12-28,133231.69776353124,121541.70575305703,128474.82458071953,135693.44553513767,118359.17253319744,140117.76038254984,126688.5649591494,130955.71305395894
2021-12-29,133492.83820924046,121342.68467113259,128163.87470107323,135586.66148514987,118772.2617437077,139740.60943497904,126809.65821800713,131123.2239345911
2021-12-30,132420.21829423192,120819.27091762307,127086.30414157159,134439.60950227024,117898.57000176434,138298.9645489622,125801.69747918927,130760.7281562516
2021-12-31,132435.07551774266,120593.81673785928,127367.02973227746,134618.9848379636,117766.65807549481,138645.16242493875,125856.2544418383,130431.19942645665
2022-01-03,133569.4821335721,121084.1329543281,128884.57483248954,135608.48047013523,118672.53926293377,140241.36081208475,127042.19874299847,131186.38493676102
2022-01-04,136132.5239846158,120965.87772533181,131402.5327048803,136843.63114304782,119412.59975640301,143476.36300744303,128982.55214863304,131142.4584044622
2022-01-05,132855.64715737582,117326.03895966533,128209.26998286492,133329.88766236545,116935.29092614178,139816.74232186563,126000.06935546083,128624.24014541294
2022-01-06,134054.4515892911,118219.91917435649,129543.90981822259,134358.80713792087,117224.6088430119,141821.00067986734,126940.99008350853,128503.39345308614
2022-01-07,133610.89248055697,117996.6688882542,129239.53825717217,133874.78347153903,117699.89139382367,141145.79541863687,126850.10737718426,127995.35006026388
