,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2023-07-26,149557.69156455994,148996.6652212143,147868.67170906067,151528.6212978363,147936.02597141266,139883.58669281006,128078.46068261188
2023-07-27,147972.64774131775,147685.85162639618,146880.31000709534,151049.89116859436,146848.0663805008,138704.27157211304,127229.29125104578
2023-07-28,150191.90027427673,149469.66893291473,148848.9264240265,152958.52847480774,148514.6143426895,140331.93345832825,128474.9069041995
2023-07-31,150641.0126171112,149422.80882549286,149406.5428829193,153644.55438804626,149489.92835521698,141224.5427942276,128719.54169693371
2023-08-01,148331.78978157043,148558.2832479477,147552.2227077484,151994.31233406067,147721.65474033356,139666.1043729782,128351.19853063193
2023-08-02,146961.53026008606,146533.05997371674,145466.78401756287,149655.93498802185,145451.05001544952,137712.7801504135,126565.72424860431
2023-08-03,146796.62426948547,146597.74661540985,145242.1471309662,148824.47584342957,144828.635556221,136778.09619617462,126203.01586892352
2023-08-04,145417.55353736877,145415.12820720673,144010.0510044098,147806.7728176117,143657.40128993988,135768.49203395844,125632.21907199848
2023-08-07,147362.2866153717,147738.84472179413,146431.54969215393,150163.57914543152,145360.8734807968,137389.0759086609,126728.81411042712
2023-08-08,149214.29719734192,149176.4145307541,147419.8074016571,150829.75086402893,145838.86710834503,137681.68311691284,126177.703627766
2023-08-09,149223.53728675842,148905.88386440277,145858.4827747345,149347.88990211487,144926.97176647186,136908.81285858154,125334.18670227568
2023-08-10,149360.42289924622,148715.11627864838,145882.7272052765,149435.60013771057,144730.3928079605,136539.79879188538,125379.16753824234
2023-08-11,149391.64017295837,148795.25343608856,145032.7850933075,148824.4342327118,144462.06328105927,136370.45004463196,125306.04820808026
2023-08-14,151812.14258766174,151265.26480007172,147699.99930381775,151036.5188961029,146292.882229805,137743.96051597595,125997.75370471715
2023-08-15,149933.76265144348,149437.88404750824,146126.6487827301,149265.38545417786,144612.8845357895,136085.70680236816,124530.00696640364
2023-08-16,148431.72157096863,147909.54850292206,144583.95509910583,147468.93707847595,143030.2811574936,134648.52578735352,123616.18810406174
2023-08-17,145754.17281532288,145029.79009914398,142230.26356887817,145040.0642299652,140985.50541305542,133015.31138420105,122674.2573267066
2023-08-18,146504.5264530182,145484.38782787323,142722.42370033264,145374.9545993805,141377.84244823453,133371.8695526123,122733.2896903162
2023-08-21,146811.65594291687,146591.39488124847,144272.08100891113,146549.03775978088,142514.8151702881,134234.98272514343,123531.84349929463
2023-08-22,145773.2361049652,145475.36155986786,143293.70563316345,145431.5572490692,141516.18854045868,133342.63080596924,123197.24703462709
2023-08-23,147798.05885124207,147617.88610363007,145478.45218467712,147463.5025882721,143143.08714199066,134644.34818077087,124569.37073520411
2023-08-24,144690.97514533997,144261.72614192963,142631.99367904663,145082.5785961151,140980.6037826538,132736.9365310669,122842.95539596824
2023-08-25,145665.2280368805,145429.54158687592,143171.33099937436,145690.99083518982,141452.71990299225,133370.496843338,123708.97602903297
2023-08-28,145062.2192554474,144948.12360286713,143029.34772109985,145791.629945755,141895.88006210327,133640.8362197876,124493.46059091369
2023-08-29,147430.9102191925,147445.17774105072,145770.28014564514,148430.90364646912,144310.84650325775,135826.9266872406,126292.98640058424
2023-08-30,147801.15163993835,147447.24394130707,146001.305809021,149011.42072868347,144859.36950302124,136268.2635421753,126813.17643464902
2023-08-31,148767.22339057922,148753.81468486786,147066.15973854065,149493.6815662384,145214.6453962326,136544.29244041443,126627.59172497917
2023-09-01,148421.02190589905,147468.3421163559,146047.6627521515,149064.0049571991,144669.50733852386,136092.40043067932,126863.7654780545
2023-09-05,147342.2682056427,146568.45141124725,144693.19758224487,147991.5862789154,143463.4887084961,135204.83222961426,126315.48124843129
2023-09-06,146701.77827262878,146165.7385969162,143894.99874687195,146742.68637275696,142529.82892894745,134505.18121147156,125466.32953631997
2023-09-07,147298.42651176453,146309.19175624847,143926.55233764648,146249.2011089325,142241.2302093506,134270.96212005615,125081.12630879215
2023-09-08,148641.67997932434,147298.61142253876,144960.73878860474,147350.3372554779,143253.9677848816,135130.59342193604,125269.50183259031
2023-09-11,149333.22213172913,147403.18734264374,145503.37796211243,147672.28925132751,143607.74644374847,135440.68677711487,126093.35902299888
2023-09-12,149688.85840034485,147826.51171016693,145281.52812576294,147405.93082618713,142356.96284484863,134465.296043396,125401.65352636199
2023-09-13,147696.92434883118,145934.37330150604,143884.96942520142,146250.82409477234,141675.06744384766,133847.02321624756,125547.87446723136
2023-09-14,149751.27301597595,148293.98373699188,145971.67597961426,148521.44701576233,143691.33950042725,135601.51106262207,126630.3913988349
2023-09-15,147377.404794693,145837.61101055145,143611.2695426941,146191.12135124207,141646.1235961914,133934.5374736786,125104.70204338095
2023-09-18,146128.0420513153,144923.38307094574,143151.57598114014,145811.13767051697,141209.67470550537,133606.12033462524,125178.08716536478
2023-09-19,147466.35098838806,145847.16778469086,143013.49295043945,146096.11917686462,141292.1448059082,133673.90376663208,124918.47943333891
2023-09-20,146462.11022377014,144941.06302928925,141822.62421035767,144671.69602012634,139986.01874542236,132589.11933898926,123770.0638493974
2023-09-21,143497.3826160431,142264.20925045013,138767.60009384155,141858.41444206238,137405.7737159729,130269.1533164978,121724.33507524434
2023-09-22,142977.57594108582,142226.132147789,138670.0998916626,141717.81637763977,137295.30242538452,130196.47397994995,121450.640376666
2023-09-25,143564.68824195862,142723.48437786102,139366.14567184448,142148.12371253967,137708.4185066223,130571.56593704224,121961.36822187665
2023-09-26,142618.41390037537,141561.7692861557,138096.4669494629,140847.32034873962,136483.96686935422,129378.08419799805,120169.59467367365
2023-09-27,142575.62132453918,141478.03160381317,138284.77541732788,140636.40091514587,136223.19063568115,129172.24536132812,120217.57895722603
2023-09-28,142761.51852226257,141665.31683254242,138945.6588973999,141331.30290412903,136651.42877578735,129606.39521026611,120914.52055275132
2023-09-29,142455.1383075714,141365.97767925262,138664.59423446655,140843.47964668274,136100.446559906,129170.4636554718,120621.0775218173
2023-10-02,141950.00108146667,140860.80467128754,138448.69975280762,140193.55080604553,135377.99375915527,128569.4917602539,120573.11095771969
2023-10-03,139291.18899726868,138233.21358776093,135743.38027572632,137621.05849647522,132945.0313053131,126541.03177928925,118959.10783962725
2023-10-04,140937.15349006653,139859.36689281464,136728.80504226685,138739.13703727722,134048.62782859802,127489.94341373444,119825.35882560414
2023-10-05,140863.09650993347,139776.6907491684,136906.08039855957,139094.48575496674,134264.87871932983,127666.67805480957,119780.21851454444
2023-10-06,142717.59001350403,141601.75722026825,138965.83688735962,141142.40618515015,136151.6844367981,129173.11077213287,121202.33765679169
2023-10-09,143842.14470100403,142706.92143535614,140302.24600601196,142137.6740140915,136953.43081474304,129798.97643089294,121978.2991609218
2023-10-10,144170.40722846985,143030.26993083954,140860.0312309265,142921.0712852478,137776.88330459595,130521.69195652008,122613.18722579697
2023-10-11,145414.6648235321,144247.17257595062,142281.8112564087,144233.6259880066,138985.16626358032,131484.96289539337,123115.43631189395
2023-10-12,145058.71694755554,143890.95688533783,142040.85343170166,143964.78262329102,138587.58950042725,131120.9851770401,122364.8667864679
2023-10-13,144270.16940879822,143108.0688238144,141041.1513671875,142869.23287963867,137477.1820449829,130130.1461801529,121755.37956002416
2023-10-16,145340.78388023376,144163.00132656097,142430.09545898438,144299.3716135025,138857.61231040955,131361.2103996277,123036.41640328913
2023-10-17,146476.7538471222,145291.53425121307,143047.28383255005,144836.02161979675,139366.5679588318,131702.4881696701,123030.76389721334
2023-10-18,144482.64652061462,143314.10701656342,141432.95322418213,142709.59969615936,137408.66891670227,130147.07151603699,121391.37766014422
2023-10-19,142579.98922920227,141439.3797864914,139903.88608932495,140828.7330121994,135784.0708065033,128470.37070274353,120324.79051839063
2023-10-20,140741.05553627014,139618.57959270477,137700.92766189575,138423.77006435394,133543.60514640808,126513.65515708923,118846.22605293209
2023-10-23,139791.23381996155,138684.53834056854,137144.6780281067,138164.48842716217,133027.8075580597,126076.34984207153,118640.246250807
2023-10-24,141755.82375907898,140623.34173488617,138608.16819763184,139504.34695529938,134419.12634849548,127226.50610351562,119534.72432825324
2023-10-25,140340.19447517395,139221.7997083664,137038.32097244263,137664.74657917023,132321.6353855133,125000.24045944214,117819.13557588981
2023-10-26,139943.5709209442,138845.5212316513,136032.75298309326,136321.45079135895,131246.5620136261,123848.39083862305,116408.29486661193
2023-10-27,141395.6942653656,140284.32848262787,137252.18817138672,137369.34780216217,131898.86171913144,124325.03455352783,115880.64494208353
2023-10-30,143147.40299415588,142019.2401456833,139100.6125907898,138945.93392276764,133203.23810768127,125595.26271438599,117266.08481292996
2023-10-31,143674.71927452087,142547.01488399506,139964.97103881836,139691.93417835236,133956.70852851868,126227.98192596436,118002.55851207612
2023-11-01,144450.44935417175,143313.44468593597,141138.3458328247,140896.75378894806,135056.68691444397,127346.1204032898,119261.02076994751
2023-11-02,145593.56276130676,144435.72975444794,143133.02118301392,142864.1854944229,136594.4912776947,129016.36825942993,121546.5823645886
2023-11-03,146871.29549217224,145717.19861507416,143996.96988677979,143897.1957025528,137566.47375297546,129916.10437011719,122655.5012838188
2023-11-06,147823.88129234314,146640.7650823593,144681.76571655273,144205.8015642166,137690.5775165558,130006.3669128418,122937.65702205604
2023-11-07,149354.3266735077,148151.11334896088,145393.66369628906,144657.57980060577,138116.2825908661,130358.82859802246,123287.5453762013
2023-11-08,149401.2951221466,148184.59021282196,145506.11346817017,144278.5754594803,137933.03905296326,130290.0138206482,123377.84371777551
2023-11-09,148947.2108745575,147751.31470394135,144365.3528289795,143567.08500385284,137599.64253425598,130039.407787323,122415.65074387599
2023-11-10,151086.68430900574,149866.48850917816,146790.36390686035,145814.46715641022,139795.4530696869,132084.67358398438,124325.92314594035
2023-11-13,150488.77955055237,149260.9517621994,146367.10592269897,145560.73284244537,139726.66814994812,132027.3869781494,124207.42429207898
2023-11-14,151782.18946647644,150552.5367269516,147933.39836120605,147420.08585453033,142100.7729511261,133948.9666748047,126617.13724665719
2023-11-15,150633.40384101868,149431.207362175,145911.4807624817,146240.38601398468,141293.46188545227,133316.8618659973,126885.18829888715
2023-11-16,149885.25310707092,148693.4156217575,145327.03964614868,145907.2827386856,141051.39887428284,132875.66542053223,127040.39300333153
2023-11-17,150198.35271263123,149002.77941799164,145719.09437561035,146610.29720783234,141660.09800529477,133433.0686187744,127198.39738163161
2023-11-20,152197.51421165466,150974.1706609726,146990.3327484131,148154.21458530426,143012.76535987854,134501.98987579346,128177.53015430366
2023-11-21,151955.1306629181,150736.34256267548,146664.6365470886,147810.83383655548,142554.2979412079,134109.38288879395,127898.17408992216
2023-11-22,153006.66871070862,151778.23136425018,146693.47381210327,148277.69324970245,142946.13489341736,134446.60984802246,128391.95327663285
2023-11-24,155044.47628974915,153789.0877943039,147239.00358963013,149309.2054491043,143723.06064414978,135166.2223625183,128470.97318523769
2023-11-27,155515.24300193787,154259.07771968842,146931.35946655273,149218.24721622467,143898.76270866394,135360.1420059204,128239.60140440856
2023-11-28,155626.34449195862,154368.89116191864,145948.4794960022,149199.01966953278,143579.6071720123,134904.97552108765,128366.5701576562
2023-11-29,155315.7196598053,154061.04053783417,144970.34544754025,148267.03856372833,142877.75112152097,134360.9049949646,128276.271816082
2023-11-30,155427.27789497375,154175.80047130585,144923.02332687378,147821.04787921906,142614.56023406982,134425.7195930481,128781.35601494422
2023-12-01,157952.19838142395,156678.4236021042,146127.61393737793,149736.51939868927,144475.45471954346,136158.74058532715,129543.21283306704
2023-12-04,159093.7280445099,157807.7895078659,145530.27229309082,149832.79329776764,144589.35995864868,136369.79572296143,128863.19331685956
2023-12-05,158302.97485160828,157018.15561580658,144603.65268325806,148529.4973230362,143648.10419273376,135460.75634765625,128837.7924784281
2023-12-06,156846.95800209045,155579.3882703781,143916.6407546997,147767.42610263824,143657.2955493927,135228.94060134888,128318.61245328597
2023-12-07,157311.09377861023,156039.94036769867,144596.3886833191,148710.5926179886,144841.10346794128,136076.37657928467,129297.72750650326
2023-12-08,160006.93152046204,158702.2239408493,145484.39296340942,150250.92117404938,146357.18637275696,137234.706035614,129853.59566277362
2023-12-11,159095.14466667175,157819.12353420258,148087.56534957886,151745.38295078278,147383.4416656494,138187.05390548706,130358.67100190847
2023-12-12,159710.59086036682,158428.78019237518,148579.6326751709,151984.28977680206,147610.5719013214,138259.42504501343,130954.05354234493
2023-12-13,164053.35081672668,162725.2575559616,151637.4572982788,155088.04798603058,150709.22394180298,140990.34433937073,132759.9317765552
2023-12-14,162926.95325660706,161626.63790416718,149961.83811187744,154338.2839975357,150912.6028137207,141363.70252609253,133186.0137862674
2023-12-15,161744.07139778137,160455.5752439499,149085.93608093262,153298.36286258698,150257.96442604065,140651.1847190857,132966.7178138729
2023-12-18,163493.7125415802,162182.2897977829,150551.8239364624,154518.92139911652,151346.91143417358,141406.4006137848,133714.65600026367
2023-12-19,165437.77990150452,164105.91009044647,151812.2243347168,156620.07605457306,153500.61386680603,143374.09902954102,134527.74862189157
2023-12-20,163066.6486301422,161756.8495130539,149605.53636932373,153989.386136055,150797.85350227353,140789.44514083862,132663.5645217178
2023-12-21,165428.3508090973,164096.40841960907,151183.3841934204,155785.90214633942,152994.24425697327,143127.92297935486,133921.46861676354
2023-12-22,166986.07712364197,165641.22006130219,151923.8695411682,156461.25671482086,153437.9719429016,143589.50859832764,134190.62713491742
2023-12-26,167070.59384727478,165731.68067836761,152414.17319869995,156775.25362873077,153718.71429252625,143865.56701660156,134757.25100024109
2023-12-27,169811.06092643738,168433.079123497,153585.11602401733,158204.90138339996,154901.7308998108,144908.89928531647,135000.88464378004
2023-12-28,169607.2831401825,168232.68477535248,153029.21459579468,157739.2710237503,154604.61585235596,144579.28732395172,135051.88123464552
2023-12-29,166769.3767299652,165423.8736333847,151487.10822677612,155807.096077919,152894.94583129883,143033.74100589752,134660.92804404063
2024-01-02,164237.7409915924,162918.90067577362,150259.45404052734,153755.9646511078,150281.18429374695,140931.3247909546,133907.30191266452
2024-01-03,163992.13863945007,162653.84149837494,150200.79917526245,153005.1895980835,149027.6269721985,139678.5480709076,132813.7369010038
2024-01-04,163303.58366584778,161972.61801433563,149382.87156677246,152555.5290441513,148932.81329345703,139623.48501300812,132385.92724445023
2024-01-05,162718.45596122742,161393.67216396332,148916.5220375061,152352.973944664,149377.66247940063,140004.79875278473,132567.23270579
2024-01-08,165480.55675697327,164125.22928142548,151413.6568069458,154611.9563779831,151368.7162437439,141891.62923145294,134459.77679334395
2024-01-09,164512.87875556946,163169.90160655975,150252.08968353271,153415.21395397186,150416.933511734,141166.2646970749,134255.79042988195
2024-01-10,164993.7600955963,163645.71707439423,150352.38298034668,153612.5995206833,150752.88655853271,141549.60133457184,135015.06020760644
2024-01-11,164333.0194683075,162991.8075170517,150658.78816604614,153536.81402492523,150563.06010437012,141331.25896930695,134955.5582784451
2024-01-12,162966.4632511139,161638.45131206512,149892.19580841064,152478.84327220917,149594.3701877594,140351.797539711,135049.05498160765
2024-01-16,163161.07186317444,161832.88613414764,150131.44034576416,152913.13162899017,149829.95483970642,140479.45234584808,134553.25577705167
2024-01-17,161910.2991695404,160592.08942317963,148936.27926254272,151812.10776042938,148667.4844970703,139418.25762844086,133805.3175906609
2024-01-18,161554.957239151,160250.16029644012,149515.3028717041,152277.975066185,149478.323928833,140139.69723796844,134995.2144182495
2024-01-19,163480.54970741272,162157.38317394257,151450.52940368652,154305.47865962982,150832.71369934082,141371.7653799057,136678.0930570835
2024-01-22,164490.73845481873,163151.66332149506,152414.937084198,155286.99977779388,151933.12349128723,142455.14565753937,136967.07078541216
2024-01-23,163138.0346508026,161810.9534292221,151404.29349136353,154301.0290441513,151354.06365013123,142270.93571186066,137366.54703376768
2024-01-24,162853.97429847717,161525.26800060272,151244.08737182617,154516.24578380585,151368.59975624084,142107.83975315094,137516.7016935989
2024-01-25,164273.40081977844,162942.49401378632,152449.81870269775,155904.28191280365,152836.7208614349,143448.49323368073,138264.63987998967
2024-01-26,165324.9222354889,163974.36910533905,153065.84620666504,156640.60476589203,153198.78045272827,143677.6988248825,138088.99578445312
2024-01-29,167409.77551460266,166033.0928144455,154594.22485351562,158111.7688741684,154857.5068283081,145102.06194591522,139182.56965584125
2024-01-30,167221.63810157776,165848.84577465057,153953.6541595459,157775.47750759125,153892.8373336792,144356.5831899643,139074.91510830706
2024-01-31,164688.58703422546,163339.47888851166,151505.2057762146,155185.28332424164,151655.19005966187,142431.41928386688,136805.59339397462
2024-02-01,167338.7688846588,165960.71303844452,153431.24556732178,157282.0506811142,153331.5467529297,143731.25131130219,138596.1265803428
2024-02-02,171114.54782295227,169690.3059644699,156770.19409942627,160297.81982326508,156185.81885147092,145956.8064069748,140055.18192608524
2024-02-05,169497.6394481659,168067.12151241302,155713.02088546753,159557.3676519394,155289.58960914612,145167.01411914825,139545.20715770288
2024-02-06,169272.69680213928,167843.79660320282,155202.08420562744,159197.76933956146,155297.26190567017,145052.8407049179,139950.35363158895
2024-02-07,171202.1892604828,169742.35973262787,156644.51888656616,160735.3107213974,156598.38309288022,145792.32842731476,141117.59613623744
2024-02-08,173866.42197990417,172369.9520559311,158103.64240646362,162329.39620113373,157728.49906730652,146664.2556886673,141179.92431843668
2024-02-09,176111.40516853333,174586.55226421356,159453.99046325684,163798.0155248642,158718.06374931335,146597.95417499542,141995.86091255725
2024-02-12,178208.09403038025,176666.28578090668,160472.63856124878,164989.93532466888,159729.98188972473,147634.2873620987,141933.532730358
2024-02-13,175734.88704109192,174209.3772687912,158007.12678527832,162590.84654903412,157551.25797843933,145756.0920381546,139978.6693203322
2024-02-14,183694.88112068176,182082.7797498703,162738.76991271973,167410.43968105316,161642.18955230713,149047.32192897797,141250.75783893175
2024-02-15,187113.35953712463,185471.33156871796,165293.21907806396,169717.79072475433,165578.7892112732,152288.55630779266,142225.35443117935
2024-02-16,189269.73391151428,187582.34959697723,166201.74116516113,170932.26870250702,166527.71756744385,152815.74784755707,141517.06352486557
2024-02-20,186226.0787563324,184587.27594661713,163772.6784172058,168414.47974300385,164437.67595291138,151232.98808193207,140737.96567723888
2024-02-21,184692.57978630066,183082.40930080414,163050.4550743103,167320.19750881195,163598.614030838,150589.18853855133,140865.43943494785
2024-02-22,189236.03079032898,187566.31011867523,167361.48792648315,172608.6837720871,168071.23518562317,154110.9380159378,143780.72387339483
2024-02-23,188418.25781822205,186759.16708278656,166602.85649490356,171899.4951696396,167421.71989631653,153597.25425815582,143879.89080208796
2024-02-26,192933.56991004944,191217.55454540253,168610.55390930176,174242.77800273895,169163.186750412,154945.79956150055,143352.93193629608
2024-02-27,193933.121717453,192213.70349025726,169340.5669136047,175282.70798015594,170074.62489128113,155878.4702539444,143619.2376222299
2024-02-28,193726.0544872284,192007.86465358734,168951.08671951294,174830.9037885666,169467.3297023773,155416.95349407196,143429.41796286692
2024-02-29,196203.33092308044,194470.379904747,170846.6199760437,176631.99768733978,171090.27647018433,156837.5048456192,143945.0363775977
2024-03-01,200393.4522037506,198606.83083629608,174628.14553070068,179822.24341869354,174215.88913154602,159402.03774929047,145296.43717580597
2024-03-04,205308.7537136078,203464.81891536713,176960.97076797485,182600.5629377365,176288.82962036133,161107.4098520279,145140.6122904442
2024-03-05,200747.46988105774,198959.16386699677,173462.28569030762,179778.05506038666,173588.3099822998,158982.7489004135,143690.0622829976
2024-03-06,205447.019449234,203606.47236156464,176402.96063232422,183213.05632305145,176667.1891155243,161399.3289861679,144418.17239948618
2024-03-07,208140.11491584778,206277.6835050583,178340.4988861084,185378.03971385956,178609.63712120056,162992.6877603531,145851.73830952324
2024-03-08,208258.29940223694,206395.58859539032,177937.69514465332,184684.9661169052,177754.89080047607,162230.98586559296,144976.29978624135
2024-03-11,205841.51534080505,204016.0924062729,175840.76208877563,182879.68678951263,175894.9130973816,160576.14208889008,144851.6434218429
2024-03-12,207935.03156089783,206078.62523555756,177761.24811172485,185289.73597621918,178228.17575645447,162512.89305973053,146409.87455600582
2024-03-13,207350.12064552307,205497.46298503876,177891.2735900879,185018.27790355682,177982.2158756256,162369.77056598663,146180.3721776563
2024-03-14,204111.11995506287,202290.41624355316,176364.6678123474,182794.84431743622,176002.0993976593,160870.7704591751,145891.39444932764
2024-03-15,203992.05702781677,202174.42740535736,175064.42338180542,182276.3773908615,175722.58128929138,160807.85734081268,144889.6073537155
2024-03-18,204586.98070716858,202762.30731487274,176683.95226287842,183687.1999349594,177203.79280853271,162010.51057338715,145750.71969780533
2024-03-19,204426.9962902069,202605.47247219086,177176.75030899048,184024.75873470306,177733.23673820496,162196.68062496185,146560.68483566403
2024-03-20,210213.94115257263,208329.36775875092,181031.95472335815,187967.98075771332,181321.76884651184,165526.36725139618,147916.27628492846
2024-03-21,213971.53640937805,212055.9332151413,183786.16931915283,190440.37512111664,184600.81657981873,168400.8068780899,148405.06744511775
2024-03-22,211524.9829235077,209635.21330165863,181673.3091468811,189212.19333553314,183509.46895217896,167204.77455043793,148123.7445212553
2024-03-25,215552.69597816467,213609.9256696701,183353.19429016113,191582.21886348724,185712.56719589233,169238.78754520416,147714.51371304176
2024-03-26,212154.17902183533,210243.33817195892,181439.5224647522,189385.3789587021,184171.61901283264,168132.288813591,147441.6606885656
2024-03-27,211679.3008480072,209782.4510717392,181554.67637252808,189317.00094509125,184557.96314048767,168824.98378276825,148680.7378629044
2024-03-28,213630.12767601013,211714.41676998138,182807.9013786316,190743.17014217377,185661.97781944275,169782.4915380478,148652.35129634204
2024-04-01,210002.26620292664,208130.65896511078,180447.4687385559,188459.4051809311,184272.05955314636,168455.42913150787,148393.69155514706
2024-04-02,207825.12263298035,205971.5992422104,178693.82191848755,186849.56246852875,182795.82915496826,167161.76952648163,147450.2103254984
2024-04-03,209901.595911026,208020.29163646698,180374.02687072754,188264.06919765472,184489.26057243347,168507.61112689972,147612.1750019425
2024-04-04,207550.11160850525,205692.8260564804,178477.5506248474,186001.14310359955,182140.52202796936,166250.17774677277,145810.4076812419
2024-04-05,208025.87936210632,206161.71052455902,179817.91719436646,187240.02762508392,183486.49678230286,167452.26795864105,147333.66947139057
2024-04-08,209292.7482662201,207412.90506649017,181220.5262413025,188457.65562343597,184421.55990600586,168223.52537631989,147416.08265558633
2024-04-09,205727.53547477722,203901.00344753265,179044.58296585083,185978.49854946136,182233.1354637146,165998.02439022064,147586.59696896322
2024-04-10,204594.0284099579,202768.46856594086,176674.16961288452,184711.11389827728,180820.3240776062,164781.4174413681,146108.78558033294
2024-04-11,208233.5437526703,206371.65132808685,179078.3360710144,187195.26405239105,183319.7057609558,166684.42091274261,147211.48497093434
2024-04-12,203124.76717567444,201319.7405347824,175326.79095458984,183424.84738826752,179737.50142097473,163581.4137468338,145179.49763396548
2024-04-15,198030.6553325653,196278.86434841156,171803.63557052612,179623.69817256927,176285.1971912384,160884.37711429596,143360.69305749104
2024-04-16,196553.80317878723,194814.32463359833,170841.37628173828,178725.38588619232,175411.1175556183,160090.54716587067,143099.21592298558
2024-04-17,194510.3184185028,192786.68316555023,169215.63304519653,176839.26834011078,173467.39597129822,158760.0818567276,142252.30572190433
2024-04-18,193833.91087532043,192110.042178154,168337.06524658203,176703.71842861176,172886.8083267212,158381.6860151291,141959.6069080712
2024-04-19,191102.8133945465,189425.4749250412,166579.43325042725,174357.64394283295,170437.50113868713,156641.94865512848,140720.5297337324
2024-04-22,194981.18692588806,193263.95174312592,169217.0892753601,177479.9725484848,173481.77001190186,158901.8756017685,142016.4331995603
2024-04-23,199308.54411888123,197542.31468868256,172850.43131637573,181001.6975774765,176749.05807876587,161847.0904302597,143701.69510506262
2024-04-24,197573.19031333923,195836.92726039886,172685.97693252563,179971.85622310638,175776.3802433014,161320.96683597565,143633.49292360284
2024-04-25,196631.24834251404,194912.0833044052,171296.40295028687,179676.62576198578,176055.03162002563,161568.39055538177,143087.8400330149
2024-04-26,200600.6893672943,198833.5441350937,174528.72580337524,183083.71328639984,179187.96719360352,164236.20614910126,144443.45806146154
2024-04-29,197586.08386802673,195855.9998846054,173326.01148605347,181586.3052740097,178326.82856750488,163804.0831747055,144954.9832821374
2024-04-30,194534.6715297699,192808.40135860443,170965.3413734436,178987.17732143402,176009.85531044006,161608.41741275787,142658.7191368074
2024-05-01,194297.6222667694,192572.35401058197,170230.05781173706,177923.79181575775,174955.6245250702,160603.6709833145,142195.47943041523
2024-05-02,196913.4293193817,195172.0307149887,171599.3352546692,179673.1677236557,176784.73196792603,162024.17966365814,143525.5017064278
2024-05-03,196616.7451992035,194894.70794582367,172699.08506393433,180697.7582769394,178123.10333442688,163118.32067203522,145304.55268609658
2024-05-06,200618.57294273376,198840.27271175385,176100.17965316772,184069.4731283188,181762.06700134277,166434.6078710556,146805.08041575865
2024-05-07,198690.19432640076,196928.37187862396,175156.45261001587,182887.93677425385,180819.74803352356,165760.94669437408,146967.06281165752
2024-05-08,196697.657705307,194957.46242427826,173221.5864753723,181365.96045589447,179653.13302612305,164637.06423473358,146981.28267412088
2024-05-09,198490.39010429382,196744.4878988266,176834.6425666809,184087.40297603607,182263.83491897583,167026.09345531464,147828.14857656517
2024-05-10,196164.08584403992,194454.15603542328,175783.2699317932,183240.00986385345,181861.69324874878,166536.7144575119,148018.5706973908
2024-05-13,195129.74468040466,193431.5021276474,174881.12288284302,182476.00264644623,181239.47087097168,166013.65969753265,148038.46078538473
2024-05-14,197428.3622188568,195704.18381404877,176086.49837112427,183605.1779241562,182240.95219612122,166902.72490787506,148717.68292612696
2024-05-15,203323.26573753357,201527.3437871933,179380.5551261902,187117.55421352386,185600.7319984436,169757.30895519257,150559.265861725
2024-05-16,197452.2467288971,195726.5431470871,174928.90529441833,183264.74585056305,182214.9945793152,167168.81570911407,150249.49435320846
2024-05-17,199187.29064369202,197441.7747449875,176771.9123954773,184532.32603359222,183118.5493736267,167987.6198530197,150465.44134864898
2024-05-20,203857.1989955902,202055.80907344818,180107.75667190552,188541.55090236664,186740.95513534546,170663.79712963104,150638.8262137007
2024-05-21,204432.09177589417,202610.99647045135,180791.83319854736,189378.88490581512,187372.64567184448,171587.81567287445,151008.29456538122
2024-05-22,203668.10227394104,201847.6911420822,178529.06042099,187547.00885677338,185522.64169692993,171207.52412700653,150573.47686446097
2024-05-23,201245.250749588,199443.6598997116,177285.09080696106,187093.88174915314,185057.47267913818,170575.7376718521,149473.64802553444
2024-05-24,209039.1753101349,207153.5722990036,184121.40054130554,193077.17595005035,190593.29585647583,175808.08730793,150462.64167479327
2024-05-28,212034.29715919495,210114.01940441132,186161.52245903015,195894.22115421295,192715.34257507324,177306.7788362503,150567.77120002083
2024-05-29,209693.93816947937,207799.49531459808,185351.56545257568,194724.03106212616,191534.02409362793,176126.19329738617,149513.4282015223
2024-05-30,211069.5960674286,209167.57331752777,186490.87435531616,194798.65618038177,191350.81715011597,175939.05872631073,148521.59057977083
2024-05-31,210991.91221427917,209097.06655788422,186262.7449245453,194739.2401819229,191399.15061187744,176329.19420719147,149874.32033708782
2024-06-03,210457.90664100647,208553.52602672577,186181.49297523499,195944.43823719025,192224.07652664185,176776.79953479767,149996.549136181
2024-06-04,211386.09169578552,209465.94974422455,185264.84733772278,196076.64804553986,192055.33262252808,176373.0856256485,150164.2283367926
2024-06-05,215107.25721168518,213155.5866498947,188694.5474319458,199436.50279521942,195539.63594818115,179219.83559322357,151948.94954199195
2024-06-06,215346.13444328308,213385.28884792328,189370.68531608582,199955.18576908112,195460.85362243652,179220.67343616486,151946.0967097719
2024-06-07,212880.10952568054,210937.26643276215,187166.77156066895,197927.99506664276,193819.33710479736,177970.74368190765,151761.38911311384
2024-06-10,216003.7435016632,214021.87927532196,190150.6917591095,200846.99359607697,196618.89039230347,180240.36427402496,152230.29904503655
