,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2024-10-04,222576.28209564215,211741.7635584022,205213.15224727636,198881.82556182874,191197.2684960438,175920.1570976284,163862.79575657964
2024-10-07,219865.21662399298,209441.76223746792,202092.10813030248,196536.55624801648,189384.72090388072,174488.6401947048,162381.360476944
2024-10-08,220087.56196853644,209872.47004733578,202172.78196605688,197495.70590362564,190327.8720478083,175214.92118590622,163917.10589511303
2024-10-09,220234.04614898688,208993.75616707344,202635.2513683701,198151.99865493787,191043.47617671266,175752.67534296302,165052.49788097435
2024-10-10,219818.64500305182,209174.20620087167,201330.78377040866,197049.03244552627,190498.30434748903,175172.35394518165,164763.63527791685
2024-10-11,222232.72870895392,210752.60825857657,203906.24431499487,198876.44584808365,192050.2072310187,176439.7316602543,165750.27241451622
2024-10-14,222548.15737030035,211206.16208438418,204200.98324205403,199833.35140539182,192820.28515525116,176930.7171916607,167105.8109456104
2024-10-15,221952.78428146368,211943.35529998323,203284.46219636922,198712.92327047364,192043.93598456634,176258.30399891167,165807.45310523311
2024-10-16,225363.92588302618,214965.87891865277,206089.48616029744,200987.18583036438,193879.82159624354,177739.07343672068,166528.15661732713
2024-10-17,224874.5225474549,214025.63121744656,205703.4298706246,200571.73121648803,193346.0329068209,177291.63873089105,166542.42078095497
2024-10-18,225923.24206832892,214287.92397417568,206401.83504350667,200942.26410406127,193778.91399538293,177629.87329838067,167183.05006269587
2024-10-21,226994.81007293708,212466.55758875393,206904.25126894002,201940.83660327925,194435.05319688574,178185.32292168884,166908.50478164002
2024-10-22,225115.8882971192,211212.76397739912,205744.94930131917,201149.10214626326,193868.68448159948,177747.73379319458,166819.83661419433
2024-10-23,224606.28626159675,209477.2930002072,205085.2560296822,199821.5683251573,192683.4405813004,176771.36418336182,165295.53796584345
2024-10-24,219650.23800949103,204781.59220598725,202078.47984941487,198174.68124019637,191400.84367654577,175869.32872193604,165653.04574889384
2024-10-25,220206.46045593268,201565.00183199433,202703.37944276814,198371.55329578414,191570.97264711157,176107.32030457765,165595.84733871903
2024-10-28,221828.75842558866,202868.908737531,204299.9897860909,199917.4489130117,193483.36401519552,177672.98332529337,166107.7447586508
2024-10-29,222688.255434866,204968.75940332917,206036.7014560128,201938.4661563398,195539.97765502706,179235.99656992228,166376.5843742555
2024-10-30,222724.18617522245,205058.56330730947,206061.7092379952,201805.02774649634,195274.94155387656,179031.52133209497,165873.22773304253
2024-10-31,218706.07786070832,199265.12308722048,203321.72396272665,196576.9938109495,190928.15935401694,175626.68103630334,162621.61860691925
2024-11-01,216252.13172423368,198965.54890150577,202045.40376466757,196484.6740763761,190681.14103393332,175439.03563720972,163307.94637064304
2024-11-04,218444.61516081815,199924.8704567197,202795.38393587118,197014.82437735572,190966.4767410876,175698.575437558,162956.19741141755
2024-11-05,222728.04657256132,202951.59746582538,206753.1445254708,201405.44236760156,194777.80024400965,178715.4065966347,164926.6542908066
2024-11-06,227994.86980711942,207605.91848465474,210948.13113042834,208354.00911088006,200680.66312059655,183206.35269770894,169027.6456324593
2024-11-07,243617.31231200226,217696.993317571,222760.78435155874,217375.71890778557,208536.45846353786,189871.77040099414,170334.59740992912
2024-11-08,253309.72185027128,224414.71195313009,230975.58398839954,224325.36295838372,214335.8657663943,194655.49766539843,171072.41791837654
2024-11-11,254707.20151030546,225528.8264588979,232754.22769948962,227889.34942574517,217113.18832590355,196764.8218743065,171235.4369312663
2024-11-12,254021.8694180203,224228.37185761007,231766.29494115835,227013.58135361687,215675.1044735171,195605.70231337816,170703.49880442387
2024-11-13,252722.25786864286,222638.49141022237,230280.41193410876,223894.8849942495,213146.75432657497,193663.37433476717,170786.42586750258
2024-11-14,251865.7053707791,221631.7145776418,229796.24551794058,223281.5558068563,212556.7400634219,193300.94561429293,169688.24474327918
2024-11-15,254068.42043578153,223302.02338882955,230828.90721532828,224202.1227929403,213486.30270647304,194020.93803067476,167514.79375392653
2024-11-18,256081.79469573026,226919.9503678945,234128.27461606986,227229.47431958214,215862.5987288882,195899.38218655856,168201.15695656615
2024-11-19,261091.90658843046,228468.2762384084,237120.28257734305,230510.66822827354,218446.87937484996,198055.5646863678,168816.0221464873
2024-11-20,263023.6860684109,230664.89474579366,238675.0792577935,231489.26368344322,219248.86317383067,198717.31869942934,168873.2205566621
2024-11-21,264917.77085387235,230504.89696976217,238200.36571485523,231282.8973542501,219268.30806671397,198742.6145253876,169779.78346290835
2024-11-22,270646.2445629788,233970.97386642965,243492.7066991997,234281.42172253624,221845.6754754664,200889.06242425233,170305.99820484172
2024-11-25,267559.85955321323,232276.5981111196,242650.698543377,233545.92517693536,221134.7465861155,200267.2348297623,170883.6702525829
2024-11-26,270856.8603466702,234248.70628830465,243701.79958707813,234586.56583691612,222256.1519836451,201216.1538174561,171775.9512757434
2024-11-27,269453.5949047757,234949.52740952047,244182.8624075127,234811.62630749718,222439.94627121225,201319.60569131168,171255.45991871908
2024-11-29,272837.6334789944,236184.4093370107,245837.12587339408,235998.96061612145,223493.93110779062,202208.7669282654,172319.30073348808
2024-12-02,273343.60999571806,234551.68758865865,246724.45819837577,236352.3626756765,223541.34953212994,202595.65771333012,172628.1508850825
2024-12-03,278891.8528469754,238677.7115220693,251572.54085905082,239660.75914288536,226252.97086048382,204849.80172463687,172708.26055435147
2024-12-04,279616.3639935208,240074.31625839742,254785.5965383721,243164.923657427,228950.55850887555,206968.7587883118,173780.65986729722
2024-12-05,279401.3081463528,239555.12202164205,253641.38298398978,242755.69345379845,228161.76974964398,206410.06124230655,173494.70325533906
2024-12-06,283449.4525326443,244076.59312912496,259415.18957120902,246461.89826107994,231263.5626688029,208993.47024544986,173823.57639438624
2024-12-09,270959.5505093289,233271.41696640523,245970.4054144097,234433.24536038414,220954.75487114207,200688.54651883396,172928.4602579581
2024-12-10,266274.3611782742,228553.7867173818,241405.4558981133,231140.02248097435,218124.49294449107,197965.75080922397,172390.7987462066
2024-12-11,270986.1281384183,231865.98849197896,246113.88147718436,235053.72158719078,221762.95065880078,201250.87531140598,173723.49689603827
2024-12-12,267677.85831725126,230310.08853622945,243789.59592039115,233065.49844647423,219889.8766956355,199685.88916192326,172828.38075961013
2024-12-13,267308.0761746121,229165.75325485738,243204.1805265618,232552.10698033348,221527.45427704114,200902.82673249516,172794.02273069782
2024-12-16,270290.7965801907,232736.3137712148,247478.08524499898,235848.89511934295,225031.50799376742,203985.27139494213,173531.8786780611
2024-12-17,267654.89680754667,229612.49588486226,244023.39873682027,232942.40465547578,222353.3787477042,201513.8214658955,172816.93398979199
2024-12-18,254687.85009276395,218160.85120865377,230011.1332224465,221096.18153001802,211307.0571725394,191647.87788145337,167666.36599699815
2024-12-19,256356.79474913602,218236.13922211202,230479.28911767964,221730.0891990854,210491.3071572806,190752.02022688184,167614.8909717324
2024-12-20,265275.92113768583,224995.9389161733,238139.34449563985,228010.27521516816,216061.35782534856,195667.9398090962,169628.1049030892
2024-12-23,265317.3983283139,225311.14564526113,238261.35190103538,228180.08688642044,216435.89944259898,195993.8944278458,170643.8905479716
2024-12-24,266208.0645957089,227732.80488598376,240433.5644712258,230148.76566602246,218037.77984199778,197496.6487936524,172540.59904348594
2024-12-26,266799.3196768857,228384.45706951647,241592.75852869038,230950.81872464673,218661.7158962275,197983.384849408,172552.0812522199
2024-12-27,262951.02981329925,225117.0051881078,237798.12872980125,227612.73637296216,215710.62321968336,195537.99732949527,170735.71277892753
2024-12-30,261738.34286261565,223361.3705903295,236016.51335428245,225491.1725320961,214234.33088989515,194352.3521173218,168787.33434411028
2024-12-31,259070.76107298856,221656.19452297717,233357.35586450584,223795.61755467908,212689.67476326245,193114.0013756684,168173.26652979568
2025-01-02,263521.2451199246,226487.95014202624,237803.35622308735,226832.54929257886,215280.7336927058,195294.96101235662,167760.10192940975
2025-01-03,267153.8635983182,230150.0493058017,241270.58966237074,229838.19567632215,217585.97089737194,197396.81663232122,169857.66048047907
2025-01-06,267736.16164824495,232158.21984947234,243248.31773549085,231384.39270543592,218245.70835846203,198054.6288881806,170836.14666643395
2025-01-07,261613.88396880156,227441.9869908145,237335.78519612318,226821.06883573072,214191.263858874,194691.5886198357,168905.0092641756
2025-01-08,260589.4797558499,225315.1954220584,236440.55977040296,226144.3292078926,214082.36188133495,194552.30096614154,169151.75271575057
2025-01-10,256734.2702107144,221061.57024086028,232618.9136446095,223696.6912665321,211302.0800057246,192034.97427932057,166569.23032079218
2025-01-13,257036.1792912198,223995.90772712737,234100.11501103407,224381.2912955238,211751.46750648753,192561.5214022759,166827.50913947492
2025-01-14,259929.1352963162,227507.9376133731,237196.01793080335,227907.18332242506,214857.52679032105,195234.05800750048,167057.06471686476
2025-01-15,264678.9556393338,234209.35803115874,242547.06386738783,232302.3254275276,218793.7658383252,198103.10028371128,170095.8277144194
2025-01-16,266557.406002493,235073.02756202727,243851.70250111585,233617.37231206434,220065.45715683716,199168.01925893102,169768.72652116453
2025-01-17,270553.8339848233,238738.6428402713,248312.63870793348,236736.43974637525,223068.26743668335,201644.93338055882,171473.1611787586
2025-01-21,271123.87437865266,240077.40409362823,249957.7996652699,239401.0645518257,225207.26662606018,203900.5015341309,173042.75076156014
2025-01-22,272754.3138012601,241445.86881149322,251938.28701954847,240962.55307340162,226580.6268765332,205225.95284524234,174015.49584314806
2025-01-23,273871.07360503206,242519.48004425078,253402.23306065565,242389.68910169142,227828.1786381604,206358.39465966495,174965.29422672596
2025-01-24,271650.4682087613,241367.0582760623,252312.58494740492,241751.42179440992,226921.80550164002,205464.42489686282,174454.51313264336
2025-01-27,265953.0212139798,235138.88810432464,243571.56889897352,233385.94471501844,218318.22866410034,197074.2617670563,171986.7951055668
2025-01-28,271699.93062254915,237374.6470288089,248992.25330143934,237532.94574689405,223227.62817925232,200834.26806130682,173464.5624574124
2025-01-29,275090.7971577359,241070.8095978549,252483.1134126759,240466.65247487562,225297.73405426758,202626.27749886786,172686.92632701242
2025-01-30,276688.563877554,242258.1526802829,254911.79426747328,242591.4372572853,227558.7945153119,204807.93010453496,173613.76029312235
2025-01-31,264968.5373005582,240748.23567855865,246506.3090227223,236803.59796857374,221919.2082058789,200236.47011307988,172689.81459865384
2025-02-03,262144.7227787686,239393.48987472567,243661.87812596327,235023.8679728462,219998.1376110913,198594.5832716492,171527.66623132912
2025-02-04,264172.4714321805,242189.40338027984,246735.59094029432,237355.75278043287,222112.85979431885,200356.55503907474,172678.33238991984
2025-02-05,263398.5989002896,242136.50278747588,247325.33335286146,238305.8329501106,223499.33915680664,201596.54317715915,173378.4636113655
2025-02-06,263920.29949233064,239751.72482574492,246533.49590092665,237244.80273770826,222931.84945648926,201308.5834145859,173981.06693640407
2025-02-07,261038.29496809965,240671.90037620574,245445.08806782728,236109.83003758924,221602.51932305115,200063.66285756382,172388.53065559248
2025-02-10,261376.38982436186,241366.02836883574,245906.06996327406,235969.91842984693,221846.6324688794,200568.85585263523,173559.2375210939
2025-02-11,258118.18977400786,237011.32416046172,241504.9673479176,231868.01200055616,218414.8660752179,197841.13935139927,173691.24748261878
2025-02-12,256388.90915724763,237919.370358353,241827.02797490126,233206.02184056776,219036.28252517479,198482.7611458329,173131.7024403326
2025-02-13,274880.186432333,255526.2316254428,259964.0353143788,246746.34746749417,230423.86838146942,208059.34219007764,174959.53540290106
2025-02-14,281609.13254509936,261684.5391758731,265783.86155953415,249018.51608142394,232562.21238598603,209861.13965727124,174950.95918526643
2025-02-18,280215.6616817571,258113.66978347808,262537.61798729905,246456.95133838194,230294.74996617096,208130.33976789747,175464.57539261668
2025-02-19,280566.9816890813,257210.71685302764,261952.5017000676,246310.66036090392,230303.63630154388,208126.88100107465,175877.77543191842
2025-02-20,268640.4772525884,247578.7854260257,251627.2086016179,238770.23647174376,223421.38974621551,202574.36501940046,175146.06813645436
2025-02-21,258264.32081948288,238415.3991268924,241172.76350655564,230395.1967493774,215346.26920170564,196046.42864042553,172150.3457021942
2025-02-24,256613.70803414355,236528.90175521883,238618.12729897507,228769.09331361312,214164.8691429593,195124.40214735304,171367.0039063431
2025-02-25,249240.6162639714,229358.43576515227,231023.42253746992,223102.0993479301,209911.38609158294,191588.5432588795,170514.76885808815
2025-02-26,241948.2603679753,225474.67622650176,227055.29667153367,219922.37416062847,206971.7776032855,189017.13557535922,170600.81454576127
2025-02-27,238788.12365304,223919.17279899627,223470.10583367356,216777.81403909222,204553.41431831615,187004.0359470824,167877.7059716434
2025-02-28,244114.18841515548,227368.71966827422,227016.41642251023,220026.64180741803,206657.32800936,188713.8189135054,170497.56326444508
2025-03-03,243369.5045238591,223107.3303841403,223535.15472283371,216980.4527338554,204452.48960947292,187014.0858300093,167510.4347672775
2025-03-04,236779.98628565797,217903.45083330185,218578.01501061447,211860.4286585762,199817.351358092,183300.77512192522,165527.62742571626
2025-03-05,235858.2532763196,218497.95040605575,219588.33351876267,212688.509545417,200714.279546416,183952.7943975905,167306.69644008117
2025-03-06,222083.74286982542,208470.15167711288,207648.4647367192,202802.07435330885,191639.85189787167,176512.1505568007,164336.80897547246
2025-03-07,224991.64137980467,210789.624722462,210975.89287163742,205128.84213051337,194006.73785940427,178453.8636229018,165257.8841177575
2025-03-10,216987.12305399904,200203.09449098617,200200.41720559128,196588.82263741034,187167.46229694624,172883.50229674135,160856.175855697
2025-03-11,220513.05553767213,202057.6710519603,203061.60695244797,197904.39252647894,187700.22917698164,173571.24103956972,159518.97696355294
2025-03-12,224152.73406550413,206209.89522455246,207041.24421669968,200358.18334946173,189255.47100080748,174843.51058243547,160365.48862689882
2025-03-13,224507.9092249585,203811.16269968063,205942.63497521408,198777.8682516529,187728.19895757933,173667.08682301317,158227.72462580272
2025-03-14,230478.69973704347,210875.63351915393,212614.22216774948,204515.1836069538,193024.49696493405,178070.0479188994,161496.0432007472
2025-03-17,235931.3651518155,214335.96256786378,216893.6355798245,208251.69542002218,196695.5318932559,181076.41733103548,162741.38442301945
2025-03-18,227538.35978072174,209013.3261085132,209686.22092604643,202751.7855231716,192070.25628519314,177269.1007721976,160982.409273939
2025-03-19,232566.78234236725,214872.10644298585,215588.3519570828,207772.78925776022,196251.37238779326,180725.00956141268,162735.64331865247
2025-03-20,233981.3036245633,216611.88857418092,217155.54514861113,208834.32276565093,197285.69088258047,181515.53389294422,162265.06767459668
2025-03-21,234704.1657766629,217472.332191048,218123.20239043242,209376.49153358,196801.07548455495,181161.02480873858,162318.58043752355
2025-03-24,240905.3518842984,223919.62256580385,224568.94646239287,214934.91162923354,202270.37526608724,185542.5827845839,165225.47522921668
2025-03-25,241893.1092809964,223434.98888355287,224653.46851897246,214466.060935569,201874.34097836752,185146.5518043593,165622.63915909833
2025-03-26,238894.5682844449,218968.47067791017,219871.07771849638,210420.9781394722,198538.4900323989,182394.52575531756,163645.41344678277
2025-03-27,227447.9506620694,210868.23816448243,210217.71012663847,202969.24064317244,192310.06593667288,177078.62854523453,163210.82602176818
2025-03-28,227383.96508543976,209799.67445331602,209160.3016183377,202397.13811364668,191498.9279349639,176502.96250847614,159924.02605221022
2025-03-31,226668.4291815091,209104.5589938739,208032.06339301117,202131.42696115034,191567.96743150015,176492.15684067522,160997.559410463
2025-04-01,230677.78249495514,212111.13858753236,211330.12715186126,204413.79409905928,193424.42476792593,178033.80256211077,161452.2938591358
2025-04-02,233543.53705733307,214550.64059024843,213722.22639121063,206250.65796777265,194802.91606660146,179199.38876282488,162474.01552242233
2025-04-03,222307.42419188507,204269.45058399232,203226.87628973968,197436.14537545698,186447.2452787902,172198.1245847014,154467.17722922078
2025-04-04,203033.37552779206,187438.65679813415,185522.83895911224,181500.6395526268,171619.04567460317,159270.46605175768,145424.20249371245
2025-04-07,204661.58309309967,189676.75782276184,187083.30853308685,182216.44589957732,171673.11369318265,159226.5630960444,145165.179457797
2025-04-08,203801.66069167145,185850.2420909503,184708.67240561493,179924.89438128012,169578.94161899824,157432.37216176785,142891.48063524612
2025-04-09,221991.73810332306,204926.95828128845,203246.21128672606,194822.18765726584,183778.8166614558,169988.0209905032,157897.8591971119
2025-04-10,216727.0590566922,199364.80088687927,197346.1176092053,189051.66507425802,178391.52667007706,165448.73521474635,150978.90702308057
2025-04-11,217806.71159880646,204531.8548858264,200572.56583613402,192087.12133684653,181154.9517276027,167886.03613897122,153672.79621108377
2025-04-14,216859.65651572234,205354.89539791137,201216.79062064178,192816.3546417095,182093.76546009321,168544.98613721645,155163.65824233432
2025-04-15,218439.8279062558,206427.37685276062,202333.83742316253,193433.9068279125,182565.44862835188,169107.626931589,154729.07081731973
2025-04-16,216229.1731599141,202936.31188180955,198611.00886601454,190392.81890062825,179610.50794130584,166736.11978383816,151289.7417539623
2025-04-17,218005.26333774574,204706.8237175897,200609.3869370938,192143.15814697283,180882.00826925537,167817.97992002283,151505.60019037785
2025-04-21,214455.9563385392,201004.06873178037,197046.0130586148,187153.3427706911,176180.67528242368,163903.8817001513,147899.37155284558
2025-04-22,218566.2727443982,204248.90783055814,200503.92970988282,190908.15541915913,179722.50844182272,167517.95967378415,151747.36447427652
2025-04-23,218092.453415804,203618.87679631743,200354.11712738045,191757.2389193155,180561.70896678232,168178.36603084364,154098.75426008992
2025-04-24,223120.20956509598,206302.3057609323,203993.4981450654,194703.8417874624,183093.99385612746,170217.2960141829,157342.38963014795
2025-04-25,220828.19569485672,204671.97364194426,202139.92182632454,192911.05306828517,181672.21907776137,169097.36078774248,158479.216892101
2025-04-28,222984.5291680623,206759.88334806,204029.21246452339,194410.63862515468,182794.63101944228,169955.40070786275,158539.65796307565
2025-04-29,223124.8390869332,207027.80385549102,204422.8113005639,194761.73953906077,183617.8767874839,170608.0146466807,159538.3620505205
2025-04-30,224380.892383442,207495.54902417693,203922.4775271798,194933.8394587614,183816.74504119178,170771.38851959025,159601.67367367863
2025-05-01,222513.11774049766,205790.49448735747,202775.698668995,192328.78040400523,181886.3581448676,169176.96593925275,160732.74211180676
2025-05-02,223763.54477889067,207367.11822895083,204932.2357048417,194863.8867276718,184373.1544625785,171328.16061362065,163118.70256002754
2025-05-05,224133.8144283963,207467.97314647707,204624.83424764642,194419.88651616592,184096.90958562156,171231.3377786521,162183.3278151988
2025-05-06,220991.3858948422,204678.6952190784,202579.62167936334,193105.2349048378,183125.7013457992,170492.68927065647,160827.73612573088
2025-05-07,221600.53732306487,205199.08971790347,203167.7128162957,194137.08882291336,183992.4668372848,171147.33548800266,161504.10555410208
2025-05-08,221656.4716625882,205265.887115517,202765.29811101922,194700.67824784774,185129.96402310632,172022.75262415683,162629.4328878632
2025-05-09,222757.40200621614,206238.88871768984,203541.47185522088,195364.80977860946,185158.59707526467,172075.40399235522,162422.221546914
2025-05-12,223571.4067343999,206095.63048635516,204668.23918027885,198681.75957955857,188574.62326262734,174638.56101231373,167789.85289926213
2025-05-13,225541.14205353745,207495.780274258,205174.23549718864,200225.6866999199,189953.24484042428,175727.38118471898,168897.92148100646
2025-05-14,223416.30936043747,205574.9539612392,203292.81239917764,198347.93573604125,188270.5697869613,174417.9003113822,169113.779917422
2025-05-15,227046.0206240941,208749.31341253314,206018.64827754983,200672.6809104492,190209.92222111963,175906.07912531652,169939.79016795123
2025-05-16,229992.94754593857,211826.13035665546,208225.21261497505,202818.992897258,191845.91069242737,177165.0429743079,171016.19407838752
2025-05-19,231420.49427979477,213362.65294729266,208072.07184120186,202593.87937968748,191911.76121069214,177222.81841858663,171203.2583956785
2025-05-20,233843.38572876938,215479.67862020526,209748.6790647126,203637.68951167603,192744.09844740175,177886.26692498007,170627.64180505637
2025-05-21,231628.90622895252,213524.78210531268,206816.0026006318,200357.17850856323,189945.9208759143,175750.90218308248,167752.4294041292
2025-05-22,229923.64152329456,211901.6640404323,204881.4827756501,198845.98968532105,188935.18049406313,174974.8292797164,167818.6470183867
2025-05-23,231103.5259341527,212921.05937276874,205551.24248786934,198819.97695949097,188607.2466599872,174742.0883472518,166673.13722205147
2025-05-27,233841.5710524846,215403.29666601215,207950.63634201058,201930.6132828476,191646.02204481384,177065.605356491,170138.38985234997
2025-05-28,231938.3001727391,214180.70398412738,206489.99749313365,200240.42710792084,190179.2281321933,175929.19635956563,169154.05624528052
2025-05-29,231939.0701541234,213912.57023702655,206509.01790176402,200187.37812339325,190109.6763553073,175877.86161240377,169821.7785781854
2025-05-30,231541.14739792832,213975.455891476,206677.70790802012,200403.06040339966,190445.83535167956,176224.41580437458,169631.82598925297
2025-06-02,234794.43101494797,216699.02935110126,208504.32613502513,202206.2976546814,192189.39759285233,177808.7982140807,170587.38319665575
2025-06-03,235677.45524781235,217155.6535805324,209042.45736251838,203018.93615489503,193604.05453521988,178998.4740067748,171560.14599770162
2025-06-04,234228.06759064682,216274.44612508808,208071.81199241648,202553.47292361755,193212.47528068803,178744.6486012725,171514.1108460182
2025-06-05,233814.89189141282,216143.61874013935,207611.49041152964,202367.53474078674,193223.10239593766,178747.41733906546,170685.19460438963
2025-06-06,233083.48466103562,214220.82028966938,206228.61368207942,202066.86282069702,193599.74386675144,179032.66246884144,172437.9679431971
2025-06-09,233049.83403771408,215449.3358765224,204572.1257098199,199928.43547542114,191506.59237367893,177500.37676327504,172593.38530863798
2025-06-10,231761.25261300095,213882.52790838276,202961.21266584407,198420.02519710083,189957.72665483737,176309.84325497426,173571.94237242456
2025-06-11,232583.68435280808,215701.24942022358,204324.69633893977,199378.36134059448,190614.82824720643,176745.7127901534,173076.8961569774
2025-06-12,235232.36841576584,217754.61117559468,205965.70547895442,200579.8924151184,191701.65812528873,177621.19437233725,173764.76551354045
2025-06-13,236986.96707909595,219580.9381714443,206184.81378965388,199510.9129229309,190444.42988466524,176699.17298464576,171822.0573052585
2025-06-16,238749.45757330902,221412.37498577152,208174.26849388133,201713.32852006456,192067.55288350367,178324.58968251027,173456.81905430014
2025-06-17,238584.59166652212,220975.15219697988,207242.00459891805,200152.163368993,191293.68942578102,177737.93405446806,171974.60411851588
2025-06-18,239276.67736751089,221091.8589383129,208129.5495932723,200773.5357292225,192104.02481205727,178325.5513144473,171948.69827103277
2025-06-20,239353.92290812978,220853.30174837148,207728.95384437093,200564.641970134,192010.92415884754,178341.1021149329,171544.87182497216
2025-06-23,239029.75236445913,220488.65960512197,207456.38402778158,200736.97074172518,192133.45494005943,178321.37108710088,173239.29498883983
2025-06-24,239433.83726054677,221379.04540834462,209730.3277762557,203140.27740523836,194481.72768519187,180095.96930027762,175153.1027612497
2025-06-25,237295.85733729848,219166.92553148305,207680.72487098226,201435.33275077364,192952.75052378437,178923.829422882,175251.2508386841
2025-06-26,239679.834170642,221493.40069780385,209874.59149009237,203654.40947890776,195153.1730333974,181009.54341721334,176622.3824927503
2025-06-27,238514.94509822378,220503.30665025747,208819.59678489217,203164.11421561736,195453.0641676595,180659.9196740798,177499.9032074611
2025-06-30,241583.33913356313,223843.8770733837,213879.56594306478,207153.7174813797,199205.6583487203,183887.48728958884,178348.55892521565
2025-07-01,244208.02854854116,225624.2263775829,214732.71052772054,208175.90677238005,200491.9703394582,184235.10686066427,178290.8466507611
2025-07-02,245574.3743355895,226732.1625004772,217539.9253066207,211452.90386939544,202662.4231154134,186292.48182060994,179099.10200445165
2025-07-03,246057.25870830068,227065.4607411388,218093.59282523644,212403.06577277678,203589.99691706442,187248.69803843298,180510.65174203977
2025-07-07,245242.07826930532,226294.57419405016,217155.09957725057,210950.4094922592,201576.89137577795,185887.20652842324,179165.46137437253
2025-07-08,243388.5221932555,225019.96883974108,215633.57103187093,209667.19263434905,200139.36398052954,184912.21842837136,179067.348735854
2025-07-09,245348.18784266958,227229.0340214733,217830.98745948324,211963.3341825058,201361.69441010262,186106.42143935003,180141.14788597563
2025-07-10,245689.95267421255,226993.67932329213,218134.97847587118,213557.05636954802,202063.499359596,186705.44387266913,180649.18246408022
2025-07-11,244981.04972774038,226233.37084260976,216976.22754851828,211916.9951243164,200521.8595147016,185607.23205248633,180014.15253104293
2025-07-14,245995.3496201659,227234.40252367055,217873.1337603713,212869.34461162108,201347.9881218412,185993.9814001731,180357.6442228764
2025-07-15,241375.91044932854,223994.80650392568,215605.2884654189,210458.27394435427,199386.85795727515,184421.65533377448,179586.91868106634
2025-07-16,241720.28106242666,224152.24427476918,216841.73431699286,211771.42221789857,200105.60111370825,184996.10649065772,180187.32479332248
2025-07-17,242122.7454674865,224597.62406602895,218125.2606498481,213228.59741931458,201505.079846771,186011.81513936797,181290.00665985825
2025-07-18,243404.13560420525,225469.5059591869,219506.1044551612,214605.4600577881,202517.34167233252,186772.44097097198,181157.23476164273
2025-07-21,242972.6695778991,225239.0976225475,218254.20731656562,213088.18787723084,201306.48302348878,185912.8530853061,181500.74417293412
2025-07-22,246352.31022197256,227686.58538118398,219339.0723068,213825.5118594696,201331.75744136595,186099.87182691373,181526.72089824892
2025-07-23,250248.08018809804,231015.45481172597,222391.16080396186,216421.9122539093,203884.91262325074,188082.04446580686,183071.0425340526
2025-07-24,248395.73406535634,230873.99346223866,221617.24673383246,215894.0760417511,203189.54904826905,187764.85210489074,183131.66079960647
2025-07-25,252451.20360881338,233844.4733282665,224808.0918342353,218501.61117511292,205436.65603908323,189570.65155053893,183905.274613058
2025-07-28,249322.03416377553,231187.97816530263,223149.0554668189,216748.2326446106,204333.07884486936,188650.4576647357,183859.09770571117
2025-07-29,253463.5700715209,234461.0775229076,225430.493350196,217836.3719363739,205380.71874126222,189453.5370676593,183374.15158128
2025-07-30,250340.9986718322,232434.81885210073,224073.75097196113,216947.35049777527,205319.43639262937,189537.33009744444,183143.21388617213
2025-07-31,247683.36444865714,229795.65935197865,221737.2793592597,214895.84934396285,203415.5933999803,188011.43261888303,182456.19506358937
2025-08-01,247668.9514428283,229508.57931200063,220384.31324330816,211476.63677567977,200143.73638246322,185296.08271959104,179465.6644305006
2025-08-04,253113.35957728873,234602.54771867787,226165.49284837258,216674.12355115433,204776.7810635164,189431.3782725314,182193.5218193418
2025-08-05,252722.84422694694,233878.21548906362,225617.94939515603,215282.8074957039,203438.12640302442,188221.30979169646,181269.80647782626
2025-08-06,248042.91341792594,229282.58878961598,222209.0875367881,213130.7262178566,202077.79709089064,187210.44568244257,182658.26776174098
2025-08-07,246512.15826426994,229022.33539072072,222305.83758637917,213195.30106603165,203158.69315946364,187874.87950801174,182505.27796203553
2025-08-08,246697.12214671622,229344.78572145497,223334.41467950356,214385.41964971085,204248.16703260207,188784.7270285348,183928.3630667314
2025-08-11,248503.7743874694,231334.34551492726,224256.1954412223,215305.45640622635,205229.09226453566,189779.7412020425,183564.653473408
2025-08-12,249466.43098460685,232581.55613771474,225739.58204743874,217012.0163427498,207159.23064649367,191829.87355487148,185518.8793293398
2025-08-13,253496.29200755607,235674.54667917287,227132.11171052468,219063.19323216935,208506.96448362136,192514.34063293255,186153.94470129293
2025-08-14,252468.83098231803,234916.36328187978,226856.34077355874,218253.17200337906,207538.92621839308,191668.5745463542,186171.25661168346
2025-08-15,253128.50858699332,235275.6767469982,227342.26579949865,217969.53175427933,207146.57858670974,191091.898114355,185735.37566624055
2025-08-18,252664.64009868156,234634.8966623882,227112.52468583596,218732.10094144364,207730.9143029573,191849.74613681593,185694.97530217655
2025-08-19,252984.73201381217,234039.76527086293,225375.515921569,217439.39686658402,206306.64431012893,190551.96006885328,184687.5355219758
2025-08-20,254876.54129802238,235170.05832544362,226187.10141084206,217937.51498868485,206508.58569349075,190478.75097003736,184196.8128542618
2025-08-21,254275.99106990348,234122.41257921254,225868.78510758886,216637.6102943184,205503.1399785402,189846.27563358107,183457.8583005073
2025-08-22,256500.60120021354,236305.38842836415,228625.40484330663,219770.06270839233,208744.9105162599,192415.04119945326,186275.1812324007
